"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KG000038353","BISHKEK, KG","2011-11-30","37","50","26"
"KG000038353","BISHKEK, KG","2011-12-01","39","54","30"
"KG000038353","BISHKEK, KG","2011-12-02","33","40","28"
"KG000038353","BISHKEK, KG","2011-12-03","30","35",
"KG000038353","BISHKEK, KG","2011-12-04","23","28","15"
"KG000038353","BISHKEK, KG","2011-12-05","25","29","19"
"KG000038353","BISHKEK, KG","2011-12-06","25","27","24"
"KG000038353","BISHKEK, KG","2011-12-07","22","27",
"KG000038353","BISHKEK, KG","2011-12-08","17","21","13"
"KG000038353","BISHKEK, KG","2011-12-09","23","39","11"
"KG000038353","BISHKEK, KG","2011-12-10","28","44","18"
"KG000038353","BISHKEK, KG","2011-12-11","34","48","19"
"KG000038353","BISHKEK, KG","2011-12-12","34","42","29"
"KG000038353","BISHKEK, KG","2011-12-13","31","41",
"KG000038353","BISHKEK, KG","2011-12-14","31","45","24"
"KG000038353","BISHKEK, KG","2011-12-15","24","30",
"KG000038353","BISHKEK, KG","2011-12-16","18","22",
"KG000038353","BISHKEK, KG","2011-12-17","17","19","14"
"KG000038353","BISHKEK, KG","2011-12-18","10","19",
"KG000038353","BISHKEK, KG","2011-12-19","-2","5",
"KG000038353","BISHKEK, KG","2011-12-20","-1","5","-6"
"KG000038353","BISHKEK, KG","2011-12-21","0","5","-4"
"KG000038353","BISHKEK, KG","2011-12-22","2","13","-4"
"KG000038353","BISHKEK, KG","2011-12-23","12","23","-1"
"KG000038353","BISHKEK, KG","2011-12-24","29","51",
"KG000038353","BISHKEK, KG","2011-12-25","38","51","26"
"KG000038353","BISHKEK, KG","2011-12-26","35","48","30"
"KG000038353","BISHKEK, KG","2011-12-27","29","33",
"KG000038353","BISHKEK, KG","2011-12-28","28","33",
"KG000038353","BISHKEK, KG","2011-12-29","31","37","23"
"KG000038353","BISHKEK, KG","2011-12-30","28","34",
"KG000038353","BISHKEK, KG","2011-12-31","22","32",
"KG000038353","BISHKEK, KG","2012-01-01","19","30","12"
"KG000038353","BISHKEK, KG","2012-01-02","34","55","12"
"KG000038353","BISHKEK, KG","2012-01-03","37","53","25"
"KG000038353","BISHKEK, KG","2012-01-04","32","45","24"
"KG000038353","BISHKEK, KG","2012-01-05","26","30","23"
"KG000038353","BISHKEK, KG","2012-01-06","25",,"23"
"KG000038353","BISHKEK, KG","2012-01-07","24","26","22"
"KG000038353","BISHKEK, KG","2012-01-08","22","25","21"
"KG000038353","BISHKEK, KG","2012-01-09","21","26","19"
"KG000038353","BISHKEK, KG","2012-01-10","23","30","18"
"KG000038353","BISHKEK, KG","2012-01-11","37","52","20"
"KG000038353","BISHKEK, KG","2012-01-12","33","47",
"KG000038353","BISHKEK, KG","2012-01-13","33","44","23"
"KG000038353","BISHKEK, KG","2012-01-14","34","42","28"
"KG000038353","BISHKEK, KG","2012-01-15","30",,"27"
"KG000038353","BISHKEK, KG","2012-01-16","25","32",
"KG000038353","BISHKEK, KG","2012-01-17","16","21",
"KG000038353","BISHKEK, KG","2012-01-18","9","22",
"KG000038353","BISHKEK, KG","2012-01-19","3","17",
"KG000038353","BISHKEK, KG","2012-01-20","0","14","-7"
"KG000038353","BISHKEK, KG","2012-01-21","-6","3","-13"
"KG000038353","BISHKEK, KG","2012-01-22","-3","6","-12"
"KG000038353","BISHKEK, KG","2012-01-23","11","40","-6"
"KG000038353","BISHKEK, KG","2012-01-24","21","33","6"
"KG000038353","BISHKEK, KG","2012-01-25","30","41","15"
"KG000038353","BISHKEK, KG","2012-01-26","27","34","20"
"KG000038353","BISHKEK, KG","2012-01-27","23","29",
"KG000038353","BISHKEK, KG","2012-01-28","14","26","3"
"KG000038353","BISHKEK, KG","2012-01-29","25","40","7"
"KG000038353","BISHKEK, KG","2012-01-30","24","31","21"
"KG000038353","BISHKEK, KG","2012-01-31","23","32",
"KG000038353","BISHKEK, KG","2012-02-01","26","35","13"
"KG000038353","BISHKEK, KG","2012-02-02","20","31",
"KG000038353","BISHKEK, KG","2012-02-03","14","19","10"
"KG000038353","BISHKEK, KG","2012-02-04","10","17",
"KG000038353","BISHKEK, KG","2012-02-05","4","9","-3"
"KG000038353","BISHKEK, KG","2012-02-06","9","16","2"
"KG000038353","BISHKEK, KG","2012-02-07","9","18","3"
"KG000038353","BISHKEK, KG","2012-02-08","15","27",
"KG000038353","BISHKEK, KG","2012-02-09","23","36",
"KG000038353","BISHKEK, KG","2012-02-10","29","37","19"
"KG000038353","BISHKEK, KG","2012-02-11","25","34","16"
"KG000038353","BISHKEK, KG","2012-02-12","21","24","19"
"KG000038353","BISHKEK, KG","2012-02-13","22","30",
"KG000038353","BISHKEK, KG","2012-02-14","20","29",
"KG000038353","BISHKEK, KG","2012-02-15","22","31","15"
"KG000038353","BISHKEK, KG","2012-02-16","25","36","13"
"KG000038353","BISHKEK, KG","2012-02-17","27","35","15"
"KG000038353","BISHKEK, KG","2012-02-18","36","48","25"
"KG000038353","BISHKEK, KG","2012-02-19","37","45","29"
"KG000038353","BISHKEK, KG","2012-02-20","34","44",
"KG000038353","BISHKEK, KG","2012-02-21","24","30",
"KG000038353","BISHKEK, KG","2012-02-22","21","27","15"
"KG000038353","BISHKEK, KG","2012-02-23","21","29","15"
"KG000038353","BISHKEK, KG","2012-02-24","19","28","9"
"KG000038353","BISHKEK, KG","2012-02-25","25","33","7"
"KG000038353","BISHKEK, KG","2012-02-26","41","51","24"
"KG000038353","BISHKEK, KG","2012-02-27","35","45","29"
"KG000038353","BISHKEK, KG","2012-02-28","33","38",
"KG000038353","BISHKEK, KG","2012-02-29","28","32","22"
"KG000038353","BISHKEK, KG","2012-03-01","28","36",
"KG000038353","BISHKEK, KG","2012-03-02","29","41","17"
"KG000038353","BISHKEK, KG","2012-03-03","37","56","19"
"KG000038353","BISHKEK, KG","2012-03-04","38","47","32"
"KG000038353","BISHKEK, KG","2012-03-05","33","39",
"KG000038353","BISHKEK, KG","2012-03-06","34","44","23"
"KG000038353","BISHKEK, KG","2012-03-07","34","37","28"
"KG000038353","BISHKEK, KG","2012-03-08","36","46","30"
"KG000038353","BISHKEK, KG","2012-03-09","36","53","27"
"KG000038353","BISHKEK, KG","2012-03-10","31","36","27"
"KG000038353","BISHKEK, KG","2012-03-11","31","33","27"
"KG000038353","BISHKEK, KG","2012-03-12","31","35",
"KG000038353","BISHKEK, KG","2012-03-13","31","34","26"
"KG000038353","BISHKEK, KG","2012-03-14","36","45","26"
"KG000038353","BISHKEK, KG","2012-03-15","47","58","31"
"KG000038353","BISHKEK, KG","2012-03-16","45","54","38"
"KG000038353","BISHKEK, KG","2012-03-17","45","54",
"KG000038353","BISHKEK, KG","2012-03-18","37","52",
"KG000038353","BISHKEK, KG","2012-03-19","26","29","23"
"KG000038353","BISHKEK, KG","2012-03-20","31","38","20"
"KG000038353","BISHKEK, KG","2012-03-21","36","46","21"
"KG000038353","BISHKEK, KG","2012-03-22","43","55","29"
"KG000038353","BISHKEK, KG","2012-03-23","47","59","33"
"KG000038353","BISHKEK, KG","2012-03-24","51","64","32"
"KG000038353","BISHKEK, KG","2012-03-25","49","59","40"
"KG000038353","BISHKEK, KG","2012-03-26","46","54","38"
"KG000038353","BISHKEK, KG","2012-03-27","51","61","38"
"KG000038353","BISHKEK, KG","2012-03-28","58","75","36"
"KG000038353","BISHKEK, KG","2012-03-29","55","64","47"
"KG000038353","BISHKEK, KG","2012-03-30","56","69",
"KG000038353","BISHKEK, KG","2012-03-31","62","78","44"
"KG000038353","BISHKEK, KG","2012-04-01","58","63",
"KG000038353","BISHKEK, KG","2012-04-02","60","70","49"
"KG000038353","BISHKEK, KG","2012-04-03","61","74","47"
"KG000038353","BISHKEK, KG","2012-04-04","64","76","47"
"KG000038353","BISHKEK, KG","2012-04-05","63","74","51"
"KG000038353","BISHKEK, KG","2012-04-06","63","74","53"
"KG000038353","BISHKEK, KG","2012-04-07","62","76","49"
"KG000038353","BISHKEK, KG","2012-04-08","59","69","48"
"KG000038353","BISHKEK, KG","2012-04-09","56","68",
"KG000038353","BISHKEK, KG","2012-04-10","57","69","40"
"KG000038353","BISHKEK, KG","2012-04-11","62","72","48"
"KG000038353","BISHKEK, KG","2012-04-12","60","71","42"
"KG000038353","BISHKEK, KG","2012-04-13","62","73","46"
"KG000038353","BISHKEK, KG","2012-04-14","63","72","49"
"KG000038353","BISHKEK, KG","2012-04-15","64","76","44"
"KG000038353","BISHKEK, KG","2012-04-16","65","77","51"
"KG000038353","BISHKEK, KG","2012-04-17","65","78","50"
"KG000038353","BISHKEK, KG","2012-04-18","63","79","47"
"KG000038353","BISHKEK, KG","2012-04-19","68","83","45"
"KG000038353","BISHKEK, KG","2012-04-20","73","86","54"
"KG000038353","BISHKEK, KG","2012-04-21","72","86","55"
"KG000038353","BISHKEK, KG","2012-04-22","61","75",
"KG000038353","BISHKEK, KG","2012-04-23","58","74","39"
"KG000038353","BISHKEK, KG","2012-04-24","63","76","45"
"KG000038353","BISHKEK, KG","2012-04-25","68","80","51"
"KG000038353","BISHKEK, KG","2012-04-26","69","79","54"
"KG000038353","BISHKEK, KG","2012-04-27","63","68","58"
"KG000038353","BISHKEK, KG","2012-04-28","61","66","55"
"KG000038353","BISHKEK, KG","2012-04-29","56","65",
"KG000038353","BISHKEK, KG","2012-04-30","60","70","45"
"KG000038353","BISHKEK, KG","2012-05-01","64","74","46"
"KG000038353","BISHKEK, KG","2012-05-02","64","76",
"KG000038353","BISHKEK, KG","2012-05-03","64","78","49"
"KG000038353","BISHKEK, KG","2012-05-04","62","74","45"
"KG000038353","BISHKEK, KG","2012-05-05","70","82","47"
"KG000038353","BISHKEK, KG","2012-05-06","61","71",
"KG000038353","BISHKEK, KG","2012-05-07","65","79","45"
"KG000038353","BISHKEK, KG","2012-05-08","65","78","49"
"KG000038353","BISHKEK, KG","2012-05-09","65","80","49"
"KG000038353","BISHKEK, KG","2012-05-10","63","79","45"
"KG000038353","BISHKEK, KG","2012-05-11","66","77","48"
"KG000038353","BISHKEK, KG","2012-05-12","67","76","55"
"KG000038353","BISHKEK, KG","2012-05-13","67","77","54"
"KG000038353","BISHKEK, KG","2012-05-14","66","78","55"
"KG000038353","BISHKEK, KG","2012-05-15","69","82","52"
"KG000038353","BISHKEK, KG","2012-05-16","70","83","54"
"KG000038353","BISHKEK, KG","2012-05-17","72","83","58"
"KG000038353","BISHKEK, KG","2012-05-18","68","82",
"KG000038353","BISHKEK, KG","2012-05-19","64","79","56"
"KG000038353","BISHKEK, KG","2012-05-20","58","67",
"KG000038353","BISHKEK, KG","2012-05-21","62","70","46"
"KG000038353","BISHKEK, KG","2012-05-22","67","78","52"
"KG000038353","BISHKEK, KG","2012-05-23","69","81","52"
"KG000038353","BISHKEK, KG","2012-05-24","72","85","51"
"KG000038353","BISHKEK, KG","2012-05-25","74","89","54"
"KG000038353","BISHKEK, KG","2012-05-26","73","86","57"
"KG000038353","BISHKEK, KG","2012-05-27","70","84","55"
"KG000038353","BISHKEK, KG","2012-05-28","74","88","55"
"KG000038353","BISHKEK, KG","2012-05-29","74","90","58"
"KG000038353","BISHKEK, KG","2012-05-30","69","83","57"
"KG000038353","BISHKEK, KG","2012-05-31","73","86","57"
"KG000038353","BISHKEK, KG","2012-06-01","75","89","60"
"KG000038353","BISHKEK, KG","2012-06-02","72",,"61"
"KG000038353","BISHKEK, KG","2012-06-03","69","84",
"KG000038353","BISHKEK, KG","2012-06-04","76","89","59"
"KG000038353","BISHKEK, KG","2012-06-05","74","88","61"
"KG000038353","BISHKEK, KG","2012-06-06","75","87","62"
"KG000038353","BISHKEK, KG","2012-06-07","74","88","57"
"KG000038353","BISHKEK, KG","2012-06-08","75","89","57"
"KG000038353","BISHKEK, KG","2012-06-09","76","90","57"
"KG000038353","BISHKEK, KG","2012-06-10","67","82","57"
"KG000038353","BISHKEK, KG","2012-06-11","74","86","58"
"KG000038353","BISHKEK, KG","2012-06-12","72","92","62"
"KG000038353","BISHKEK, KG","2012-06-13","68","79","59"
"KG000038353","BISHKEK, KG","2012-06-14","75","88","59"
"KG000038353","BISHKEK, KG","2012-06-15","78","89","66"
"KG000038353","BISHKEK, KG","2012-06-16","72","87","64"
"KG000038353","BISHKEK, KG","2012-06-17","74","88","63"
"KG000038353","BISHKEK, KG","2012-06-18","78","90","61"
"KG000038353","BISHKEK, KG","2012-06-19","83","97","64"
"KG000038353","BISHKEK, KG","2012-06-20","83","95","66"
"KG000038353","BISHKEK, KG","2012-06-21","81","96","63"
"KG000038353","BISHKEK, KG","2012-06-22","83","97","64"
"KG000038353","BISHKEK, KG","2012-06-23","75","87","67"
"KG000038353","BISHKEK, KG","2012-06-24","75","89","64"
"KG000038353","BISHKEK, KG","2012-06-25","73","84","63"
"KG000038353","BISHKEK, KG","2012-06-26","73","85","63"
"KG000038353","BISHKEK, KG","2012-06-27","74",,"65"
"KG000038353","BISHKEK, KG","2012-06-28","75","92","62"
"KG000038353","BISHKEK, KG","2012-06-29","74","85","62"
"KG000038353","BISHKEK, KG","2012-06-30","81","93","63"
"KG000038353","BISHKEK, KG","2012-07-01","81","95",
"KG000038353","BISHKEK, KG","2012-07-02","79","93","62"
"KG000038353","BISHKEK, KG","2012-07-03","80","94","63"
"KG000038353","BISHKEK, KG","2012-07-04","77","88","60"
"KG000038353","BISHKEK, KG","2012-07-05","75","88","63"
"KG000038353","BISHKEK, KG","2012-07-06","80","94","64"
"KG000038353","BISHKEK, KG","2012-07-07","81","96","65"
"KG000038353","BISHKEK, KG","2012-07-08","83","99","67"
"KG000038353","BISHKEK, KG","2012-07-09","85","98","69"
"KG000038353","BISHKEK, KG","2012-07-10","83","98","67"
"KG000038353","BISHKEK, KG","2012-07-11","67","80",
"KG000038353","BISHKEK, KG","2012-07-12","67","78","58"
"KG000038353","BISHKEK, KG","2012-07-13","74","86","57"
"KG000038353","BISHKEK, KG","2012-07-14","76","90","60"
"KG000038353","BISHKEK, KG","2012-07-15","78","94","59"
"KG000038353","BISHKEK, KG","2012-07-16","79","95","61"
"KG000038353","BISHKEK, KG","2012-07-17","78","95","62"
"KG000038353","BISHKEK, KG","2012-07-18","82","97","63"
"KG000038353","BISHKEK, KG","2012-07-19","83","98","64"
"KG000038353","BISHKEK, KG","2012-07-20","82","96","61"
"KG000038353","BISHKEK, KG","2012-07-21","85","98","61"
"KG000038353","BISHKEK, KG","2012-07-22","85","99","70"
"KG000038353","BISHKEK, KG","2012-07-23","83","97","69"
"KG000038353","BISHKEK, KG","2012-07-24","79","96","61"
"KG000038353","BISHKEK, KG","2012-07-25","81","95","64"
"KG000038353","BISHKEK, KG","2012-07-26","73","91","63"
"KG000038353","BISHKEK, KG","2012-07-27","75","87","57"
"KG000038353","BISHKEK, KG","2012-07-28","75","87","62"
"KG000038353","BISHKEK, KG","2012-07-29","76","87","66"
"KG000038353","BISHKEK, KG","2012-07-30","80","95","64"
"KG000038353","BISHKEK, KG","2012-07-31","84","99","68"
"KG000038353","BISHKEK, KG","2012-08-01","75","87",
"KG000038353","BISHKEK, KG","2012-08-02","76","84","68"
"KG000038353","BISHKEK, KG","2012-08-03","74","86","63"
"KG000038353","BISHKEK, KG","2012-08-04","76","90","60"
"KG000038353","BISHKEK, KG","2012-08-05","78","94","60"
"KG000038353","BISHKEK, KG","2012-08-06","79","94","60"
"KG000038353","BISHKEK, KG","2012-08-07","78","92","67"
"KG000038353","BISHKEK, KG","2012-08-08","80","96","64"
"KG000038353","BISHKEK, KG","2012-08-09","81","97","69"
"KG000038353","BISHKEK, KG","2012-08-10","79","98","64"
"KG000038353","BISHKEK, KG","2012-08-11","77","94",
"KG000038353","BISHKEK, KG","2012-08-12","78","92","62"
"KG000038353","BISHKEK, KG","2012-08-13","79","92","65"
"KG000038353","BISHKEK, KG","2012-08-14","81","94","69"
"KG000038353","BISHKEK, KG","2012-08-15","84","99","67"
"KG000038353","BISHKEK, KG","2012-08-16","84","99",
"KG000038353","BISHKEK, KG","2012-08-17","80","98","66"
"KG000038353","BISHKEK, KG","2012-08-18","80","97","63"
"KG000038353","BISHKEK, KG","2012-08-19","82","99",
"KG000038353","BISHKEK, KG","2012-08-20","81","99","63"
"KG000038353","BISHKEK, KG","2012-08-21","85","102","65"
"KG000038353","BISHKEK, KG","2012-08-22","86","103","70"
"KG000038353","BISHKEK, KG","2012-08-23","84","98",
"KG000038353","BISHKEK, KG","2012-08-24","76","85",
"KG000038353","BISHKEK, KG","2012-08-25","72","86","57"
"KG000038353","BISHKEK, KG","2012-08-26","76","88","62"
"KG000038353","BISHKEK, KG","2012-08-27","76","89","60"
"KG000038353","BISHKEK, KG","2012-08-28","70","85","57"
"KG000038353","BISHKEK, KG","2012-08-29","66","81","56"
"KG000038353","BISHKEK, KG","2012-08-30","66","86","55"
"KG000038353","BISHKEK, KG","2012-08-31","74","92","53"
"KG000038353","BISHKEK, KG","2012-09-01","80","93","65"
"KG000038353","BISHKEK, KG","2012-09-02","77","92","66"
"KG000038353","BISHKEK, KG","2012-09-03","76","90","60"
"KG000038353","BISHKEK, KG","2012-09-04","66","79","55"
"KG000038353","BISHKEK, KG","2012-09-05","64","76","55"
"KG000038353","BISHKEK, KG","2012-09-06","68","81","52"
"KG000038353","BISHKEK, KG","2012-09-07","68","84","54"
"KG000038353","BISHKEK, KG","2012-09-08","69","80",
"KG000038353","BISHKEK, KG","2012-09-09","71","86","54"
"KG000038353","BISHKEK, KG","2012-09-10","75","90","58"
"KG000038353","BISHKEK, KG","2012-09-11","77","94","58"
"KG000038353","BISHKEK, KG","2012-09-12","74","87",
"KG000038353","BISHKEK, KG","2012-09-13","71","87","64"
"KG000038353","BISHKEK, KG","2012-09-14","66","75","59"
"KG000038353","BISHKEK, KG","2012-09-15","66","78",
"KG000038353","BISHKEK, KG","2012-09-16","65","80","51"
"KG000038353","BISHKEK, KG","2012-09-17","66","79","52"
"KG000038353","BISHKEK, KG","2012-09-18","69","81","55"
"KG000038353","BISHKEK, KG","2012-09-19","69","83","57"
"KG000038353","BISHKEK, KG","2012-09-20","64","78","54"
"KG000038353","BISHKEK, KG","2012-09-21","58","69",
"KG000038353","BISHKEK, KG","2012-09-22","56","69","45"
"KG000038353","BISHKEK, KG","2012-09-23","58","72","42"
"KG000038353","BISHKEK, KG","2012-09-24","59","74","42"
"KG000038353","BISHKEK, KG","2012-09-25","63","77","45"
"KG000038353","BISHKEK, KG","2012-09-26","67","80","51"
"KG000038353","BISHKEK, KG","2012-09-27","71","85","52"
"KG000038353","BISHKEK, KG","2012-09-28","68","81","52"
"KG000038353","BISHKEK, KG","2012-09-29","68","78","52"
"KG000038353","BISHKEK, KG","2012-09-30","52",,
"KG000038353","BISHKEK, KG","2012-10-01","52","63","41"
"KG000038353","BISHKEK, KG","2012-10-02","56","77","41"
"KG000038353","BISHKEK, KG","2012-10-03","59","71","49"
"KG000038353","BISHKEK, KG","2012-10-04","60","73","45"
"KG000038353","BISHKEK, KG","2012-10-05","53","63","45"
"KG000038353","BISHKEK, KG","2012-10-06","46","58",
"KG000038353","BISHKEK, KG","2012-10-07","53","69","34"
"KG000038353","BISHKEK, KG","2012-10-08","58","75","38"
"KG000038353","BISHKEK, KG","2012-10-09","59","74","42"
"KG000038353","BISHKEK, KG","2012-10-10","61","76","46"
"KG000038353","BISHKEK, KG","2012-10-11","62","78","47"
"KG000038353","BISHKEK, KG","2012-10-12","61","79","43"
"KG000038353","BISHKEK, KG","2012-10-13","60","80","49"
"KG000038353","BISHKEK, KG","2012-10-14","58",,"43"
"KG000038353","BISHKEK, KG","2012-10-15","59","72","46"
"KG000038353","BISHKEK, KG","2012-10-16","59","72","47"
"KG000038353","BISHKEK, KG","2012-10-17","48","56",
"KG000038353","BISHKEK, KG","2012-10-18","40",,
"KG000038353","BISHKEK, KG","2012-10-19","38","49",
"KG000038353","BISHKEK, KG","2012-10-20","42","56","29"
"KG000038353","BISHKEK, KG","2012-10-21","46","58","33"
"KG000038353","BISHKEK, KG","2012-10-22","52","64","37"
"KG000038353","BISHKEK, KG","2012-10-23","55","68","43"
"KG000038353","BISHKEK, KG","2012-10-24","53","67","40"
"KG000038353","BISHKEK, KG","2012-10-25","56","66","41"
"KG000038353","BISHKEK, KG","2012-10-26","54","67","44"
"KG000038353","BISHKEK, KG","2012-10-27","58","69","33"
"KG000038353","BISHKEK, KG","2012-10-28","56","72","42"
"KG000038353","BISHKEK, KG","2012-10-29","55","73","42"
"KG000038353","BISHKEK, KG","2012-10-30","58","77",
"KG000038353","BISHKEK, KG","2012-10-31","62","76","48"
"KG000038353","BISHKEK, KG","2012-11-01","56","72",
"KG000038353","BISHKEK, KG","2012-11-02","51","62","38"
"KG000038353","BISHKEK, KG","2012-11-03","55","67","50"
"KG000038353","BISHKEK, KG","2012-11-04","41","52",
"KG000038353","BISHKEK, KG","2012-11-05","39","49","31"
"KG000038353","BISHKEK, KG","2012-11-06","41","55","32"
"KG000038353","BISHKEK, KG","2012-11-07","40","50","31"
"KG000038353","BISHKEK, KG","2012-11-08","38","54","29"
"KG000038353","BISHKEK, KG","2012-11-09","48","68","27"
"KG000038353","BISHKEK, KG","2012-11-10","52","70","38"
"KG000038353","BISHKEK, KG","2012-11-11","54","69","43"
"KG000038353","BISHKEK, KG","2012-11-12","40","58",
"KG000038353","BISHKEK, KG","2012-11-13","29","31",
"KG000038353","BISHKEK, KG","2012-11-14","32","41","23"
"KG000038353","BISHKEK, KG","2012-11-15","44","52","29"
"KG000038353","BISHKEK, KG","2012-11-16","37",,
"KG000038353","BISHKEK, KG","2012-11-17","35","46","27"
"KG000038353","BISHKEK, KG","2012-11-18","40","50","29"
"KG000038353","BISHKEK, KG","2012-11-19","29","44",
"KG000038353","BISHKEK, KG","2012-11-20","21","27",
"KG000038353","BISHKEK, KG","2012-11-21","17","28",
"KG000038353","BISHKEK, KG","2012-11-22","15","26","8"
"KG000038353","BISHKEK, KG","2012-11-23","18","25","13"
"KG000038353","BISHKEK, KG","2012-11-24","25","36","14"
"KG000038353","BISHKEK, KG","2012-11-25","27","42","19"
"KG000038353","BISHKEK, KG","2012-11-26","27","41","18"
"KG000038353","BISHKEK, KG","2012-11-27","38","52","22"
"KG000038353","BISHKEK, KG","2012-11-28","38","52","29"
"KG000038353","BISHKEK, KG","2012-11-29","30","37",
"KG000038353","BISHKEK, KG","2012-11-30","33","38","25"
"KG000038353","BISHKEK, KG","2012-12-01","30",,
"KG000038353","BISHKEK, KG","2012-12-02","29","45","23"
"KG000038353","BISHKEK, KG","2012-12-03","32","49","24"
"KG000038353","BISHKEK, KG","2012-12-04","37","51","24"
"KG000038353","BISHKEK, KG","2012-12-05","38","55",
"KG000038353","BISHKEK, KG","2012-12-06","46","67","28"
"KG000038353","BISHKEK, KG","2012-12-07","45","58","34"
"KG000038353","BISHKEK, KG","2012-12-08","45","57","35"
"KG000038353","BISHKEK, KG","2012-12-09","38","49",
"KG000038353","BISHKEK, KG","2012-12-10","36","46",
"KG000038353","BISHKEK, KG","2012-12-11","31","35","28"
"KG000038353","BISHKEK, KG","2012-12-12","20",,
"KG000038353","BISHKEK, KG","2012-12-13","11","17",
"KG000038353","BISHKEK, KG","2012-12-14","0","10",
"KG000038353","BISHKEK, KG","2012-12-15","5","13","-5"
"KG000038353","BISHKEK, KG","2012-12-16","3","9","-1"
"KG000038353","BISHKEK, KG","2012-12-17","0","6","-3"
"KG000038353","BISHKEK, KG","2012-12-18","3",,"-3"
"KG000038353","BISHKEK, KG","2012-12-19","-2","3",
"KG000038353","BISHKEK, KG","2012-12-20","-1","13","-10"
"KG000038353","BISHKEK, KG","2012-12-21","11",,
"KG000038353","BISHKEK, KG","2012-12-22","40","50",
"KG000038353","BISHKEK, KG","2012-12-23","39","46",
"KG000038353","BISHKEK, KG","2012-12-24","34","42",
"KG000038353","BISHKEK, KG","2012-12-25","30","44",
"KG000038353","BISHKEK, KG","2012-12-26","13","18",
"KG000038353","BISHKEK, KG","2012-12-27","5","12",
"KG000038353","BISHKEK, KG","2012-12-28","2","8","-3"
"KG000038353","BISHKEK, KG","2012-12-29","9","21","-1"
"KG000038353","BISHKEK, KG","2012-12-30","20","36","7"
"KG000038353","BISHKEK, KG","2012-12-31","35","51","15"
"KG000038353","BISHKEK, KG","2013-01-01","23","32","16"
"KG000038353","BISHKEK, KG","2013-01-02","22","33","15"
"KG000038353","BISHKEK, KG","2013-01-03","26","34","20"
"KG000038353","BISHKEK, KG","2013-01-04","20","26",
"KG000038353","BISHKEK, KG","2013-01-05","18","31","4"
"KG000038353","BISHKEK, KG","2013-01-06","29","45","12"
"KG000038353","BISHKEK, KG","2013-01-07","35","51","20"
"KG000038353","BISHKEK, KG","2013-01-08","38","53","28"
"KG000038353","BISHKEK, KG","2013-01-09","36","54","26"
"KG000038353","BISHKEK, KG","2013-01-10","39","54","27"
"KG000038353","BISHKEK, KG","2013-01-11","41","56","28"
"KG000038353","BISHKEK, KG","2013-01-12","30",,
"KG000038353","BISHKEK, KG","2013-01-13","27","35",
"KG000038353","BISHKEK, KG","2013-01-14","28","38","18"
"KG000038353","BISHKEK, KG","2013-01-15","32","45","23"
"KG000038353","BISHKEK, KG","2013-01-16","26","31",
"KG000038353","BISHKEK, KG","2013-01-17","23","35",
"KG000038353","BISHKEK, KG","2013-01-18","19","31","11"
"KG000038353","BISHKEK, KG","2013-01-19","28","40","15"
"KG000038353","BISHKEK, KG","2013-01-20","34","39","28"
"KG000038353","BISHKEK, KG","2013-01-21","39","50","27"
"KG000038353","BISHKEK, KG","2013-01-22","40","49",
"KG000038353","BISHKEK, KG","2013-01-23","36","44",
"KG000038353","BISHKEK, KG","2013-01-24","35","47","26"
"KG000038353","BISHKEK, KG","2013-01-25","43","56","31"
"KG000038353","BISHKEK, KG","2013-01-26","44","53","36"
"KG000038353","BISHKEK, KG","2013-01-27","46","55","37"
"KG000038353","BISHKEK, KG","2013-01-28","37","42",
"KG000038353","BISHKEK, KG","2013-01-29","30","33","27"
"KG000038353","BISHKEK, KG","2013-01-30","28","32","24"
"KG000038353","BISHKEK, KG","2013-01-31","33","42","24"
"KG000038353","BISHKEK, KG","2013-02-01","43","56","33"
"KG000038353","BISHKEK, KG","2013-02-02","41","51","33"
"KG000038353","BISHKEK, KG","2013-02-03","35","41","33"
"KG000038353","BISHKEK, KG","2013-02-04","34","36",
"KG000038353","BISHKEK, KG","2013-02-05","30","33",
"KG000038353","BISHKEK, KG","2013-02-06","30","36","23"
"KG000038353","BISHKEK, KG","2013-02-07","32","44","24"
"KG000038353","BISHKEK, KG","2013-02-08","28","36","22"
"KG000038353","BISHKEK, KG","2013-02-09","25","28","23"
"KG000038353","BISHKEK, KG","2013-02-10","23","26","22"
"KG000038353","BISHKEK, KG","2013-02-11","23","33",
"KG000038353","BISHKEK, KG","2013-02-12","25","37","14"
"KG000038353","BISHKEK, KG","2013-02-13","26","37","18"
"KG000038353","BISHKEK, KG","2013-02-14","27","38","18"
"KG000038353","BISHKEK, KG","2013-02-15","27","34","20"
"KG000038353","BISHKEK, KG","2013-02-16","22","32",
"KG000038353","BISHKEK, KG","2013-02-17","24","37","12"
"KG000038353","BISHKEK, KG","2013-02-18","28","35","16"
"KG000038353","BISHKEK, KG","2013-02-19","37","48","26"
"KG000038353","BISHKEK, KG","2013-02-20","37","44","31"
"KG000038353","BISHKEK, KG","2013-02-21","38","49","29"
"KG000038353","BISHKEK, KG","2013-02-22","35",,
"KG000038353","BISHKEK, KG","2013-02-23","33","35","31"
"KG000038353","BISHKEK, KG","2013-02-24","34","38","29"
"KG000038353","BISHKEK, KG","2013-02-25","34","37","32"
"KG000038353","BISHKEK, KG","2013-02-26","33","37","31"
"KG000038353","BISHKEK, KG","2013-02-27","31","33",
