"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"KG000038353","BISHKEK, KG","2018-06-13","76","90",
"KG000038353","BISHKEK, KG","2018-06-14","68","78",
"KG000038353","BISHKEK, KG","2018-06-15","63","71",
"KG000038353","BISHKEK, KG","2018-06-16","71","81",
"KG000038353","BISHKEK, KG","2018-06-17","76","89",
"KG000038353","BISHKEK, KG","2018-06-18","80","92",
"KG000038353","BISHKEK, KG","2018-06-19","76","89",
"KG000038353","BISHKEK, KG","2018-06-20","71","83",
"KG000038353","BISHKEK, KG","2018-06-21","76","89",
"KG000038353","BISHKEK, KG","2018-06-22","80","91",
"KG000038353","BISHKEK, KG","2018-06-23","78","93",
"KG000038353","BISHKEK, KG","2018-06-24","70","80",
"KG000038353","BISHKEK, KG","2018-06-25","69","84",
"KG000038353","BISHKEK, KG","2018-06-26","68","81",
"KG000038353","BISHKEK, KG","2018-06-27","74","86",
"KG000038353","BISHKEK, KG","2018-06-28","75","89",
"KG000038353","BISHKEK, KG","2018-06-29","77","90",
"KG000038353","BISHKEK, KG","2018-06-30","82","94",
"KG000038353","BISHKEK, KG","2018-07-01","82","96",
"KG000038353","BISHKEK, KG","2018-07-02","78","91",
"KG000038353","BISHKEK, KG","2018-07-03","69","84",
"KG000038353","BISHKEK, KG","2018-07-04","73","87",
"KG000038353","BISHKEK, KG","2018-07-05","77","92",
"KG000038353","BISHKEK, KG","2018-07-06","79","91",
"KG000038353","BISHKEK, KG","2018-07-07","82","95",
"KG000038353","BISHKEK, KG","2018-07-08","85","99",
"KG000038353","BISHKEK, KG","2018-07-09","88","101",
"KG000038353","BISHKEK, KG","2018-07-10","88","101",
"KG000038353","BISHKEK, KG","2018-07-11","83","99",
"KG000038353","BISHKEK, KG","2018-07-12","79","91",
"KG000038353","BISHKEK, KG","2018-07-13","81","94",
"KG000038353","BISHKEK, KG","2018-07-14","77","90",
"KG000038353","BISHKEK, KG","2018-07-15","83","95",
"KG000038353","BISHKEK, KG","2018-07-16","83","94",
"KG000038353","BISHKEK, KG","2018-07-17","81","94",
"KG000038353","BISHKEK, KG","2018-07-18","81","94",
"KG000038353","BISHKEK, KG","2018-07-19","81","94",
"KG000038353","BISHKEK, KG","2018-07-20","81","96",
"KG000038353","BISHKEK, KG","2018-07-21","82","97",
"KG000038353","BISHKEK, KG","2018-07-22","87","101",
"KG000038353","BISHKEK, KG","2018-07-23","85","99",
"KG000038353","BISHKEK, KG","2018-07-24","75","85",
"KG000038353","BISHKEK, KG","2018-07-25","72","84","56"
"KG000038353","BISHKEK, KG","2018-07-26","73","85",
"KG000038353","BISHKEK, KG","2018-07-27","74","88",
"KG000038353","BISHKEK, KG","2018-07-28","75","89",
"KG000038353","BISHKEK, KG","2018-07-29","75","90",
"KG000038353","BISHKEK, KG","2018-07-30","78","90",
"KG000038353","BISHKEK, KG","2018-07-31","78","91",
"KG000038353","BISHKEK, KG","2018-08-01","77","93",
"KG000038353","BISHKEK, KG","2018-08-02","75","87",
"KG000038353","BISHKEK, KG","2018-08-03","77","88",
"KG000038353","BISHKEK, KG","2018-08-04","81","93",
"KG000038353","BISHKEK, KG","2018-08-05","83","98",
"KG000038353","BISHKEK, KG","2018-08-06","85","98",
"KG000038353","BISHKEK, KG","2018-08-07","86","99",
"KG000038353","BISHKEK, KG","2018-08-08","83","98",
"KG000038353","BISHKEK, KG","2018-08-09","86","98",
"KG000038353","BISHKEK, KG","2018-08-10","88","102",
"KG000038353","BISHKEK, KG","2018-08-11","83","98",
"KG000038353","BISHKEK, KG","2018-08-12","68","75",
"KG000038353","BISHKEK, KG","2018-08-13","73","86",
"KG000038353","BISHKEK, KG","2018-08-14","74","90",
"KG000038353","BISHKEK, KG","2018-08-15","83","97",
"KG000038353","BISHKEK, KG","2018-08-16","83","98",
"KG000038353","BISHKEK, KG","2018-08-17","78","90",
"KG000038353","BISHKEK, KG","2018-08-18","76","87",
"KG000038353","BISHKEK, KG","2018-08-19","81","95",
"KG000038353","BISHKEK, KG","2018-08-20","82","98",
"KG000038353","BISHKEK, KG","2018-08-21","64","66",
"KG000038353","BISHKEK, KG","2018-08-22","68","78",
"KG000038353","BISHKEK, KG","2018-08-23","72","84",
"KG000038353","BISHKEK, KG","2018-08-24","73","87",
"KG000038353","BISHKEK, KG","2018-08-25","73","85",
"KG000038353","BISHKEK, KG","2018-08-26","69","82",
"KG000038353","BISHKEK, KG","2018-08-27","69","81",
"KG000038353","BISHKEK, KG","2018-08-28","69","83",
"KG000038353","BISHKEK, KG","2018-08-29","69","80",
"KG000038353","BISHKEK, KG","2018-08-30","64","73",
"KG000038353","BISHKEK, KG","2018-08-31","65","80",
"KG000038353","BISHKEK, KG","2018-09-01","66","79",
"KG000038353","BISHKEK, KG","2018-09-02","55","62",
"KG000038353","BISHKEK, KG","2018-09-03","56","68",
"KG000038353","BISHKEK, KG","2018-09-04","60","74",
"KG000038353","BISHKEK, KG","2018-09-05","65","79",
"KG000038353","BISHKEK, KG","2018-09-06","71","85",
"KG000038353","BISHKEK, KG","2018-09-07","70","82",
"KG000038353","BISHKEK, KG","2018-09-08","67","80",
"KG000038353","BISHKEK, KG","2018-09-09","64","74",
"KG000038353","BISHKEK, KG","2018-09-10","65","77",
"KG000038353","BISHKEK, KG","2018-09-11","68","78",
"KG000038353","BISHKEK, KG","2018-09-12","62","76",
"KG000038353","BISHKEK, KG","2018-09-13","56","71",
"KG000038353","BISHKEK, KG","2018-09-14","62","76",
"KG000038353","BISHKEK, KG","2018-09-15","68","79",
"KG000038353","BISHKEK, KG","2018-09-16","70","82",
"KG000038353","BISHKEK, KG","2018-09-18","66","82",
"KG000038353","BISHKEK, KG","2018-09-19","73","88",
"KG000038353","BISHKEK, KG","2018-09-20","69","82",
"KG000038353","BISHKEK, KG","2018-09-21","63","73",
"KG000038353","BISHKEK, KG","2018-09-22","64","74",
"KG000038353","BISHKEK, KG","2018-09-23","64","76",
"KG000038353","BISHKEK, KG","2018-09-24","58","67",
"KG000038353","BISHKEK, KG","2018-09-25","58","72",
"KG000038353","BISHKEK, KG","2018-09-26","62","76",
"KG000038353","BISHKEK, KG","2018-09-27","65","76",
"KG000038353","BISHKEK, KG","2018-09-28","67","80",
"KG000038353","BISHKEK, KG","2018-09-29","66","80",
"KG000038353","BISHKEK, KG","2018-09-30","68","80",
"KG000038353","BISHKEK, KG","2018-10-01","68","81",
"KG000038353","BISHKEK, KG","2018-10-02","63","75",
"KG000038353","BISHKEK, KG","2018-10-03","63","79",
"KG000038353","BISHKEK, KG","2018-10-04","64","78",
"KG000038353","BISHKEK, KG","2018-10-05","65","79",
"KG000038353","BISHKEK, KG","2018-10-06","69","83",
"KG000038353","BISHKEK, KG","2018-10-07","50",,
"KG000038353","BISHKEK, KG","2018-10-08","49","52",
"KG000038353","BISHKEK, KG","2018-10-09","50","54",
"KG000038353","BISHKEK, KG","2018-10-10","53","62",
"KG000038353","BISHKEK, KG","2018-10-11","55","61",
"KG000038353","BISHKEK, KG","2018-10-12","56","69",
"KG000038353","BISHKEK, KG","2018-10-13","46","59",
"KG000038353","BISHKEK, KG","2018-10-14","42","49",
"KG000038353","BISHKEK, KG","2018-10-15","45","58",
"KG000038353","BISHKEK, KG","2018-10-16","34","39",
"KG000038353","BISHKEK, KG","2018-10-17","30","34",
"KG000038353","BISHKEK, KG","2018-10-18","40","53",
"KG000038353","BISHKEK, KG","2018-10-19","42","49",
"KG000038353","BISHKEK, KG","2018-10-20","46","58",
"KG000038353","BISHKEK, KG","2018-10-21","52","67",
"KG000038353","BISHKEK, KG","2018-10-22","55","70",
"KG000038353","BISHKEK, KG","2018-10-23","48","60",
"KG000038353","BISHKEK, KG","2018-10-24","53","69",
"KG000038353","BISHKEK, KG","2018-10-25","57","74",
"KG000038353","BISHKEK, KG","2018-10-26","63","78",
"KG000038353","BISHKEK, KG","2018-10-27","67","83",
"KG000038353","BISHKEK, KG","2018-10-28","54","71",
"KG000038353","BISHKEK, KG","2018-10-29","48","58",
"KG000038353","BISHKEK, KG","2018-10-30","45","51",
"KG000038353","BISHKEK, KG","2018-10-31","44","50",
"KG000038353","BISHKEK, KG","2018-11-01","35","38",
"KG000038353","BISHKEK, KG","2018-11-02","34","36",
"KG000038353","BISHKEK, KG","2018-11-03","35","42",
"KG000038353","BISHKEK, KG","2018-11-04","37","45",
"KG000038353","BISHKEK, KG","2018-11-05","40","53",
"KG000038353","BISHKEK, KG","2018-11-06","42","54",
"KG000038353","BISHKEK, KG","2018-11-07","45","52",
"KG000038353","BISHKEK, KG","2018-11-08","39","47",
"KG000038353","BISHKEK, KG","2018-11-09","38","52",
"KG000038353","BISHKEK, KG","2018-11-10","39","49",
"KG000038353","BISHKEK, KG","2018-11-11","36","42",
"KG000038353","BISHKEK, KG","2018-11-12","19","24",
"KG000038353","BISHKEK, KG","2018-11-13","13","27",
"KG000038353","BISHKEK, KG","2018-11-14","11","21",
"KG000038353","BISHKEK, KG","2018-11-15","13","26",
"KG000038353","BISHKEK, KG","2018-11-16","20","34",
"KG000038353","BISHKEK, KG","2018-11-17","25","39",
"KG000038353","BISHKEK, KG","2018-11-18","29","49",
"KG000038353","BISHKEK, KG","2018-11-19","33","47",
"KG000038353","BISHKEK, KG","2018-11-20","38","49",
"KG000038353","BISHKEK, KG","2018-11-21","35","45",
"KG000038353","BISHKEK, KG","2018-11-22","40","49",
"KG000038353","BISHKEK, KG","2018-11-23","44","51",
"KG000038353","BISHKEK, KG","2018-11-24","40","59",
"KG000038353","BISHKEK, KG","2018-11-25","24","33",
"KG000038353","BISHKEK, KG","2018-11-26","33","58",
"KG000038353","BISHKEK, KG","2018-11-27","42","51",
"KG000038353","BISHKEK, KG","2018-11-28","40","50",
"KG000038353","BISHKEK, KG","2018-11-29","41","53",
"KG000038353","BISHKEK, KG","2018-11-30","36","56",
"KG000038353","BISHKEK, KG","2018-12-01","24","34",
"KG000038353","BISHKEK, KG","2018-12-02","25","37",
"KG000038353","BISHKEK, KG","2018-12-03","21","32",
"KG000038353","BISHKEK, KG","2018-12-04","26","39",
"KG000038353","BISHKEK, KG","2018-12-05","24","35",
"KG000038353","BISHKEK, KG","2018-12-06","29","43",
"KG000038353","BISHKEK, KG","2018-12-07","31","47",
"KG000038353","BISHKEK, KG","2018-12-08","38","47",
"KG000038353","BISHKEK, KG","2018-12-09","42","53",
"KG000038353","BISHKEK, KG","2018-12-10","41","44",
"KG000038353","BISHKEK, KG","2018-12-11","40","50",
"KG000038353","BISHKEK, KG","2018-12-12","35","39",
"KG000038353","BISHKEK, KG","2018-12-13","32","39",
"KG000038353","BISHKEK, KG","2018-12-14","39","56",
"KG000038353","BISHKEK, KG","2018-12-15","46","62",
"KG000038353","BISHKEK, KG","2018-12-16","38","45",
"KG000038353","BISHKEK, KG","2018-12-17","33","38",
"KG000038353","BISHKEK, KG","2018-12-18","28",,
"KG000038353","BISHKEK, KG","2018-12-19","25","29",
"KG000038353","BISHKEK, KG","2018-12-20","27",,
"KG000038353","BISHKEK, KG","2018-12-21","21","29",
"KG000038353","BISHKEK, KG","2018-12-22","18","21",
"KG000038353","BISHKEK, KG","2018-12-23","29","41",
"KG000038353","BISHKEK, KG","2018-12-24","30","41",
"KG000038353","BISHKEK, KG","2018-12-25","25","38",
"KG000038353","BISHKEK, KG","2018-12-26","24","32",
"KG000038353","BISHKEK, KG","2018-12-27","35","43",
"KG000038353","BISHKEK, KG","2018-12-28","33","47",
"KG000038353","BISHKEK, KG","2018-12-29","45","57",
"KG000038353","BISHKEK, KG","2018-12-30","33",,
"KG000038353","BISHKEK, KG","2018-12-31","29","35",
"KG000038353","BISHKEK, KG","2019-01-01","26","29",
"KG000038353","BISHKEK, KG","2019-01-02","31","38",
"KG000038353","BISHKEK, KG","2019-01-03","36","45",
"KG000038353","BISHKEK, KG","2019-01-04","34","42",
"KG000038353","BISHKEK, KG","2019-01-05","30","32",
"KG000038353","BISHKEK, KG","2019-01-06","29","40",
"KG000038353","BISHKEK, KG","2019-01-07","38","53",
"KG000038353","BISHKEK, KG","2019-01-08","42","53",
"KG000038353","BISHKEK, KG","2019-01-09","35","38",
"KG000038353","BISHKEK, KG","2019-01-10","35","46",
"KG000038353","BISHKEK, KG","2019-01-11","30","32",
"KG000038353","BISHKEK, KG","2019-01-12","28","33",
"KG000038353","BISHKEK, KG","2019-01-13","29","43",
"KG000038353","BISHKEK, KG","2019-01-14","40","55",
"KG000038353","BISHKEK, KG","2019-01-15","40","46",
"KG000038353","BISHKEK, KG","2019-01-16","38","42",
"KG000038353","BISHKEK, KG","2019-01-17","39","49",
"KG000038353","BISHKEK, KG","2019-01-18","43","58",
"KG000038353","BISHKEK, KG","2019-01-19","42","53",
"KG000038353","BISHKEK, KG","2019-01-20","36","43",
"KG000038353","BISHKEK, KG","2019-01-21","33","37",
"KG000038353","BISHKEK, KG","2019-01-22","31","33",
"KG000038353","BISHKEK, KG","2019-01-23","31","39",
"KG000038353","BISHKEK, KG","2019-01-24","31","42",
"KG000038353","BISHKEK, KG","2019-01-25","32","44",
"KG000038353","BISHKEK, KG","2019-01-26","33","44",
"KG000038353","BISHKEK, KG","2019-01-27","36","53",
"KG000038353","BISHKEK, KG","2019-01-28","32","46",
"KG000038353","BISHKEK, KG","2019-01-29","33","48",
"KG000038353","BISHKEK, KG","2019-01-30","41","57",
"KG000038353","BISHKEK, KG","2019-01-31","35",,
"KG000038353","BISHKEK, KG","2019-02-01","26","29",
"KG000038353","BISHKEK, KG","2019-02-02","27","39",
"KG000038353","BISHKEK, KG","2019-02-03","38","54",
"KG000038353","BISHKEK, KG","2019-02-04","42","53",
"KG000038353","BISHKEK, KG","2019-02-05","35","43",
"KG000038353","BISHKEK, KG","2019-02-06","17","22",
"KG000038353","BISHKEK, KG","2019-02-07","14","24",
"KG000038353","BISHKEK, KG","2019-02-08","17","27",
"KG000038353","BISHKEK, KG","2019-02-09","30","39",
"KG000038353","BISHKEK, KG","2019-02-10","36","47",
"KG000038353","BISHKEK, KG","2019-02-11","37","44",
"KG000038353","BISHKEK, KG","2019-02-12","35","38",
"KG000038353","BISHKEK, KG","2019-02-13","32","37",
"KG000038353","BISHKEK, KG","2019-02-14","33","36",
"KG000038353","BISHKEK, KG","2019-02-15","34","37",
"KG000038353","BISHKEK, KG","2019-02-16","37","51",
"KG000038353","BISHKEK, KG","2019-02-17","38","49",
"KG000038353","BISHKEK, KG","2019-02-18","33","36",
"KG000038353","BISHKEK, KG","2019-02-19","38","48",
"KG000038353","BISHKEK, KG","2019-02-20","33","45",
"KG000038353","BISHKEK, KG","2019-02-21","26","31",
"KG000038353","BISHKEK, KG","2019-02-22","28","41",
"KG000038353","BISHKEK, KG","2019-02-23","34","47",
"KG000038353","BISHKEK, KG","2019-02-24","39","51",
"KG000038353","BISHKEK, KG","2019-02-25","40","51",
"KG000038353","BISHKEK, KG","2019-02-26","40","53",
"KG000038353","BISHKEK, KG","2019-02-27","38","48",
"KG000038353","BISHKEK, KG","2019-02-28","45","58",
"KG000038353","BISHKEK, KG","2019-03-01","45","56",
"KG000038353","BISHKEK, KG","2019-03-02","50","64",
"KG000038353","BISHKEK, KG","2019-03-03","40","47",
"KG000038353","BISHKEK, KG","2019-03-04","44","58",
"KG000038353","BISHKEK, KG","2019-03-05","41","49",
"KG000038353","BISHKEK, KG","2019-03-06","37","39",
"KG000038353","BISHKEK, KG","2019-03-07","40","55",
"KG000038353","BISHKEK, KG","2019-03-08","45","58",
"KG000038353","BISHKEK, KG","2019-03-09","42","51",
"KG000038353","BISHKEK, KG","2019-03-10","43","52",
"KG000038353","BISHKEK, KG","2019-03-11","42","56",
"KG000038353","BISHKEK, KG","2019-03-12","46","58",
"KG000038353","BISHKEK, KG","2019-03-13","48","65",
"KG000038353","BISHKEK, KG","2019-03-14","53","66",
"KG000038353","BISHKEK, KG","2019-03-15","56","66",
"KG000038353","BISHKEK, KG","2019-03-16","59","73",
"KG000038353","BISHKEK, KG","2019-03-17","58","72",
"KG000038353","BISHKEK, KG","2019-03-18","55","72",
"KG000038353","BISHKEK, KG","2019-03-19","47","59",
"KG000038353","BISHKEK, KG","2019-03-20","49","61",
"KG000038353","BISHKEK, KG","2019-03-21","51","62",
"KG000038353","BISHKEK, KG","2019-03-22","53","64",
"KG000038353","BISHKEK, KG","2019-03-23","54","65",
"KG000038353","BISHKEK, KG","2019-03-24","45","52",
"KG000038353","BISHKEK, KG","2019-03-25","54","67",
"KG000038353","BISHKEK, KG","2019-03-26","61","75",
"KG000038353","BISHKEK, KG","2019-03-27","64","72",
"KG000038353","BISHKEK, KG","2019-03-28","57","70",
"KG000038353","BISHKEK, KG","2019-03-29","60","73",
"KG000038353","BISHKEK, KG","2019-03-30","50","56",
"KG000038353","BISHKEK, KG","2019-03-31","55","66",
"KG000038353","BISHKEK, KG","2019-04-01","47","58",
"KG000038353","BISHKEK, KG","2019-04-02","49","60",
"KG000038353","BISHKEK, KG","2019-04-03","65","80",
"KG000038353","BISHKEK, KG","2019-04-04","60","69",
"KG000038353","BISHKEK, KG","2019-04-05","58","68",
"KG000038353","BISHKEK, KG","2019-04-06","48","56",
"KG000038353","BISHKEK, KG","2019-04-07","51","62",
"KG000038353","BISHKEK, KG","2019-04-08","54","65",
"KG000038353","BISHKEK, KG","2019-04-09","60","71",
"KG000038353","BISHKEK, KG","2019-04-10","54","57",
"KG000038353","BISHKEK, KG","2019-04-11","56","65",
"KG000038353","BISHKEK, KG","2019-04-12","58","70",
"KG000038353","BISHKEK, KG","2019-04-13","60","70",
"KG000038353","BISHKEK, KG","2019-04-14","63","75",
"KG000038353","BISHKEK, KG","2019-04-15","64","76",
"KG000038353","BISHKEK, KG","2019-04-16","55","58",
"KG000038353","BISHKEK, KG","2019-04-17","57","65",
"KG000038353","BISHKEK, KG","2019-04-18","59","70",
"KG000038353","BISHKEK, KG","2019-04-19","61","73",
"KG000038353","BISHKEK, KG","2019-04-20","55","62",
"KG000038353","BISHKEK, KG","2019-04-21","55","60",
"KG000038353","BISHKEK, KG","2019-04-22","52","59",
"KG000038353","BISHKEK, KG","2019-04-23","56","63",
"KG000038353","BISHKEK, KG","2019-04-24","53","62",
"KG000038353","BISHKEK, KG","2019-04-25","50","53",
"KG000038353","BISHKEK, KG","2019-04-26","49","54",
"KG000038353","BISHKEK, KG","2019-04-27","54","63",
"KG000038353","BISHKEK, KG","2019-04-28","57","68",
"KG000038353","BISHKEK, KG","2019-04-29","61","71",
"KG000038353","BISHKEK, KG","2019-04-30","55",,
"KG000038353","BISHKEK, KG","2019-05-01","60","71",
"KG000038353","BISHKEK, KG","2019-05-02","55","65",
"KG000038353","BISHKEK, KG","2019-05-03","48","56",
"KG000038353","BISHKEK, KG","2019-05-04","50","60",
"KG000038353","BISHKEK, KG","2019-05-05","52","65",
"KG000038353","BISHKEK, KG","2019-05-06","57","73",
"KG000038353","BISHKEK, KG","2019-05-07","60","73",
"KG000038353","BISHKEK, KG","2019-05-08","63","75",
"KG000038353","BISHKEK, KG","2019-05-09","67","80",
"KG000038353","BISHKEK, KG","2019-05-10","69","81",
"KG000038353","BISHKEK, KG","2019-05-11","69","80",
"KG000038353","BISHKEK, KG","2019-05-12","67","76",
"KG000038353","BISHKEK, KG","2019-05-13","68","80",
"KG000038353","BISHKEK, KG","2019-05-14","67","80",
"KG000038353","BISHKEK, KG","2019-05-15","69","80",
"KG000038353","BISHKEK, KG","2019-05-16","65","78",
"KG000038353","BISHKEK, KG","2019-05-17","60","73",
"KG000038353","BISHKEK, KG","2019-05-18","64","78",
"KG000038353","BISHKEK, KG","2019-05-19","66","78",
"KG000038353","BISHKEK, KG","2019-05-20","70","82",
"KG000038353","BISHKEK, KG","2019-05-21","72","85",
"KG000038353","BISHKEK, KG","2019-05-22","60","73",
"KG000038353","BISHKEK, KG","2019-05-23","60","70",
"KG000038353","BISHKEK, KG","2019-05-24","65","76",
"KG000038353","BISHKEK, KG","2019-05-25","63","74",
"KG000038353","BISHKEK, KG","2019-05-26","68","78",
"KG000038353","BISHKEK, KG","2019-05-27","70","82",
"KG000038353","BISHKEK, KG","2019-05-28","71","85",
"KG000038353","BISHKEK, KG","2019-05-29","77","91",
"KG000038353","BISHKEK, KG","2019-05-30","78","93",
"KG000038353","BISHKEK, KG","2019-05-31","77","92",
"KG000038353","BISHKEK, KG","2019-06-01","75","88",
"KG000038353","BISHKEK, KG","2019-06-02","68","75",
"KG000038353","BISHKEK, KG","2019-06-03","69","81",
"KG000038353","BISHKEK, KG","2019-06-04","70","83",
"KG000038353","BISHKEK, KG","2019-06-05","73","87",
"KG000038353","BISHKEK, KG","2019-06-06","69","85",
"KG000038353","BISHKEK, KG","2019-06-07","70","83",
"KG000038353","BISHKEK, KG","2019-06-08","67","84",
"KG000038353","BISHKEK, KG","2019-06-09","64","77",
"KG000038353","BISHKEK, KG","2019-06-10","59","72",
"KG000038353","BISHKEK, KG","2019-06-11","61","74",
"KG000038353","BISHKEK, KG","2019-06-12","66","74",
"KG000038353","BISHKEK, KG","2019-06-13","75","87",
"KG000038353","BISHKEK, KG","2019-06-14","75","90",
"KG000038353","BISHKEK, KG","2019-06-15","74","86",
"KG000038353","BISHKEK, KG","2019-06-16","72","84",
"KG000038353","BISHKEK, KG","2019-06-17","74","87",
"KG000038353","BISHKEK, KG","2019-06-18","74","90",
"KG000038353","BISHKEK, KG","2019-06-19","71","88",
"KG000038353","BISHKEK, KG","2019-06-20","76","88",
"KG000038353","BISHKEK, KG","2019-06-21","81","94",
"KG000038353","BISHKEK, KG","2019-06-22","77","88",
"KG000038353","BISHKEK, KG","2019-06-23","79","92",
"KG000038353","BISHKEK, KG","2019-06-24","79","92",
"KG000038353","BISHKEK, KG","2019-06-25","79","93",
"KG000038353","BISHKEK, KG","2019-06-26","82","94",
"KG000038353","BISHKEK, KG","2019-06-27","84","98",
"KG000038353","BISHKEK, KG","2019-06-28","85","96",
"KG000038353","BISHKEK, KG","2019-06-29","83","98",
"KG000038353","BISHKEK, KG","2019-06-30","83","100",
"KG000038353","BISHKEK, KG","2019-07-01","83","98",
"KG000038353","BISHKEK, KG","2019-07-02","87","101",
"KG000038353","BISHKEK, KG","2019-07-03","66","71",
"KG000038353","BISHKEK, KG","2019-07-04","77","88",
"KG000038353","BISHKEK, KG","2019-07-05","81","94",
"KG000038353","BISHKEK, KG","2019-07-06","79","92",
"KG000038353","BISHKEK, KG","2019-07-07","85","99",
"KG000038353","BISHKEK, KG","2019-07-08","87","100",
"KG000038353","BISHKEK, KG","2019-07-09","82","93",
"KG000038353","BISHKEK, KG","2019-07-10","83","95",
"KG000038353","BISHKEK, KG","2019-07-11","85","99",
"KG000038353","BISHKEK, KG","2019-07-12","86","101",
"KG000038353","BISHKEK, KG","2019-07-13","86","100",
"KG000038353","BISHKEK, KG","2019-07-14","85","100",
"KG000038353","BISHKEK, KG","2019-07-15","84","98",
"KG000038353","BISHKEK, KG","2019-07-16","87","102",
"KG000038353","BISHKEK, KG","2019-07-17","88","102",
"KG000038353","BISHKEK, KG","2019-07-18","89","103",
"KG000038353","BISHKEK, KG","2019-07-19","90","105",
"KG000038353","BISHKEK, KG","2019-07-20","91","104",
"KG000038353","BISHKEK, KG","2019-07-21","86","99",
"KG000038353","BISHKEK, KG","2019-07-22","87","102",
"KG000038353","BISHKEK, KG","2019-07-23","83","96",
"KG000038353","BISHKEK, KG","2019-07-24","82","92",
"KG000038353","BISHKEK, KG","2019-07-25","80","92",
"KG000038353","BISHKEK, KG","2019-07-26","81","94",
"KG000038353","BISHKEK, KG","2019-07-27","79","92",
"KG000038353","BISHKEK, KG","2019-07-28","83","96",
"KG000038353","BISHKEK, KG","2019-07-29","89","102",
"KG000038353","BISHKEK, KG","2019-07-30","83","95",
"KG000038353","BISHKEK, KG","2019-07-31","79","96",
"KG000038353","BISHKEK, KG","2019-08-01","87","101",
"KG000038353","BISHKEK, KG","2019-08-02","87","100",
"KG000038353","BISHKEK, KG","2019-08-03","85","100",
"KG000038353","BISHKEK, KG","2019-08-04","83","94",
"KG000038353","BISHKEK, KG","2019-08-05","85","100",
"KG000038353","BISHKEK, KG","2019-08-06","86","103",
"KG000038353","BISHKEK, KG","2019-08-07","86","103",
"KG000038353","BISHKEK, KG","2019-08-08","88","102",
"KG000038353","BISHKEK, KG","2019-08-09","78","88",
"KG000038353","BISHKEK, KG","2019-08-10","76","91",
"KG000038353","BISHKEK, KG","2019-08-11","80","94",
"KG000038353","BISHKEK, KG","2019-08-12","84","97",
"KG000038353","BISHKEK, KG","2019-08-13","81","93",
"KG000038353","BISHKEK, KG","2019-08-14","73","87",
"KG000038353","BISHKEK, KG","2019-08-15","71","83",
"KG000038353","BISHKEK, KG","2019-08-16","72","81",
"KG000038353","BISHKEK, KG","2019-08-17","64","69",
"KG000038353","BISHKEK, KG","2019-08-18","71","83",
"KG000038353","BISHKEK, KG","2019-08-19","73","85",
"KG000038353","BISHKEK, KG","2019-08-20","74","88",
"KG000038353","BISHKEK, KG","2019-08-21","78","90",
"KG000038353","BISHKEK, KG","2019-08-22","80","94",
"KG000038353","BISHKEK, KG","2019-08-23","72","85",
"KG000038353","BISHKEK, KG","2019-08-24","71","84",
"KG000038353","BISHKEK, KG","2019-08-25","74","91",
"KG000038353","BISHKEK, KG","2019-08-26","79","93",
"KG000038353","BISHKEK, KG","2019-08-27","82","94",
"KG000038353","BISHKEK, KG","2019-08-28","76","91",
"KG000038353","BISHKEK, KG","2019-08-29","80","93",
"KG000038353","BISHKEK, KG","2019-08-30","71","79",
"KG000038353","BISHKEK, KG","2019-08-31","69","82",
"KG000038353","BISHKEK, KG","2019-09-01","68","76",
"KG000038353","BISHKEK, KG","2019-09-02","67","74",
"KG000038353","BISHKEK, KG","2019-09-03","68","80",
"KG000038353","BISHKEK, KG","2019-09-04","67","79",
"KG000038353","BISHKEK, KG","2019-09-05","67","82",
"KG000038353","BISHKEK, KG","2019-09-06","60","68",
"KG000038353","BISHKEK, KG","2019-09-07","60","71",
"KG000038353","BISHKEK, KG","2019-09-08","62","71",
"KG000038353","BISHKEK, KG","2019-09-09","52",,
"KG000038353","BISHKEK, KG","2019-09-10","56","66",
"KG000038353","BISHKEK, KG","2019-09-11","59","71",
"KG000038353","BISHKEK, KG","2019-09-12","63","75",
"KG000038353","BISHKEK, KG","2019-09-13","63","77",
"KG000038353","BISHKEK, KG","2019-09-14","67","80",
"KG000038353","BISHKEK, KG","2019-09-15","66","76",
"KG000038353","BISHKEK, KG","2019-09-16","65","73",
"KG000038353","BISHKEK, KG","2019-09-17","65","76",
"KG000038353","BISHKEK, KG","2019-09-18","68","85",
"KG000038353","BISHKEK, KG","2019-09-19","73","87",
"KG000038353","BISHKEK, KG","2019-09-20","74","85",
"KG000038353","BISHKEK, KG","2019-09-21","72","89",
"KG000038353","BISHKEK, KG","2019-09-22","78","93",
"KG000038353","BISHKEK, KG","2019-09-23","60","68",
"KG000038353","BISHKEK, KG","2019-09-24","64","77",
"KG000038353","BISHKEK, KG","2019-09-25","65","77",
"KG000038353","BISHKEK, KG","2019-09-26","67","82",
"KG000038353","BISHKEK, KG","2019-09-27","74","89",
"KG000038353","BISHKEK, KG","2019-09-28","71","82",
"KG000038353","BISHKEK, KG","2019-09-29","64","81",
"KG000038353","BISHKEK, KG","2019-09-30","53","56",
"KG000038353","BISHKEK, KG","2019-10-01","52","55",
"KG000038353","BISHKEK, KG","2019-10-02","53",,
"KG000038353","BISHKEK, KG","2019-10-03","57","69",
"KG000038353","BISHKEK, KG","2019-10-04","56","70",
"KG000038353","BISHKEK, KG","2019-10-05","57","69",
"KG000038353","BISHKEK, KG","2019-10-06","60","74",
"KG000038353","BISHKEK, KG","2019-10-07","64","77",
